lookupVariable,lookupValue_na,lookupValue,newVariable,newValue
Species,resourcePotentialnafo3107BIOMASS,resourcePotentialnafo3107BIOMASS.csv,Spp,Arabellidae F.
Species,resourcePotentialnafo3108BIOMASS,resourcePotentialnafo3108BIOMASS.csv,Spp,Arabellid Thread Worm
Species,resourcePotentialnafo3109BIOMASS,resourcePotentialnafo3109BIOMASS.csv,Spp,Eunice Pennata
Species,resourcePotentialnafo3110BIOMASS,resourcePotentialnafo3110BIOMASS.csv,Spp,Phyllodoce Sp.
Species,resourcePotentialnafo3111BIOMASS,resourcePotentialnafo3111BIOMASS.csv,Spp,P. Groenlandica
Species,resourcePotentialnafo3112BIOMASS,resourcePotentialnafo3112BIOMASS.csv,Spp,Paddle Worms
Species,resourcePotentialnafo3113BIOMASS,resourcePotentialnafo3113BIOMASS.csv,Spp,Paddle Worm
Species,resourcePotentialnafo3114BIOMASS,resourcePotentialnafo3114BIOMASS.csv,Spp,Phyllodocidae F.
Species,resourcePotentialnafo3115BIOMASS,resourcePotentialnafo3115BIOMASS.csv,Spp,Nephtyidfae F.
Species,resourcePotentialnafo3116BIOMASS,resourcePotentialnafo3116BIOMASS.csv,Spp,Opal Worm
Species,resourcePotentialnafo3117BIOMASS,resourcePotentialnafo3117BIOMASS.csv,Spp,Lumbrinereidae F.
Species,resourcePotentialnafo3118BIOMASS,resourcePotentialnafo3118BIOMASS.csv,Spp,L. Tenuis
Species,resourcePotentialnafo3119BIOMASS,resourcePotentialnafo3119BIOMASS.csv,Spp,Ninoe Nigripes
Species,resourcePotentialnafo3120BIOMASS,resourcePotentialnafo3120BIOMASS.csv,Spp,Goniada Maculata
Species,resourcePotentialnafo3121BIOMASS,resourcePotentialnafo3121BIOMASS.csv,Spp,Chevron Worms
Species,resourcePotentialnafo3122BIOMASS,resourcePotentialnafo3122BIOMASS.csv,Spp,L. Fragilis
Species,resourcePotentialnafo3123BIOMASS,resourcePotentialnafo3123BIOMASS.csv,Spp,L. Latreilli
Species,resourcePotentialnafo3124BIOMASS,resourcePotentialnafo3124BIOMASS.csv,Spp,Goniadidae F.
Species,resourcePotentialnafo3125BIOMASS,resourcePotentialnafo3125BIOMASS.csv,Spp,N. Canadensis
Species,resourcePotentialnafo3126BIOMASS,resourcePotentialnafo3126BIOMASS.csv,Spp,Syllidae F.
Species,resourcePotentialnafo3127BIOMASS,resourcePotentialnafo3127BIOMASS.csv,Spp,Goniada Norvegica
Species,resourcePotentialnafo3128BIOMASS,resourcePotentialnafo3128BIOMASS.csv,Spp,Exogone Verugera
Species,resourcePotentialnafo3129BIOMASS,resourcePotentialnafo3129BIOMASS.csv,Spp,M. Elizabethae
Species,resourcePotentialnafo3130BIOMASS,resourcePotentialnafo3130BIOMASS.csv,Spp,Nereis Sp.
Species,resourcePotentialnafo3131BIOMASS,resourcePotentialnafo3131BIOMASS.csv,Spp,Nereis Pelagica
Species,resourcePotentialnafo3132BIOMASS,resourcePotentialnafo3132BIOMASS.csv,Spp,Nereis Grayi
Species,resourcePotentialnafo3133BIOMASS,resourcePotentialnafo3133BIOMASS.csv,Spp,Capitellidae F.
Species,resourcePotentialnafo3134BIOMASS,resourcePotentialnafo3134BIOMASS.csv,Spp,Tomopteridae F.
Species,resourcePotentialnafo3135BIOMASS,resourcePotentialnafo3135BIOMASS.csv,Spp,Nereis Zonata
Species,resourcePotentialnafo3136BIOMASS,resourcePotentialnafo3136BIOMASS.csv,Spp,P. Reniformis
Species,resourcePotentialnafo3137BIOMASS,resourcePotentialnafo3137BIOMASS.csv,Spp,Ampharetid Worm
Species,resourcePotentialnafo3138BIOMASS,resourcePotentialnafo3138BIOMASS.csv,Spp,Sabellidae F.
Species,resourcePotentialnafo3139BIOMASS,resourcePotentialnafo3139BIOMASS.csv,Spp,Pectinariidae F.
Species,resourcePotentialnafo3140BIOMASS,resourcePotentialnafo3140BIOMASS.csv,Spp,Sabella Sp.
Species,resourcePotentialnafo3141BIOMASS,resourcePotentialnafo3141BIOMASS.csv,Spp,Rhodine Sp.
Species,resourcePotentialnafo3142BIOMASS,resourcePotentialnafo3142BIOMASS.csv,Spp,Trumpet Worm
Species,resourcePotentialnafo3143BIOMASS,resourcePotentialnafo3143BIOMASS.csv,Spp,Filament Tube Worm
Species,resourcePotentialnafo3144BIOMASS,resourcePotentialnafo3144BIOMASS.csv,Spp,Pectinaria Sp.
Species,resourcePotentialnafo3145BIOMASS,resourcePotentialnafo3145BIOMASS.csv,Spp,Praxillella Sp.
Species,resourcePotentialnafo3146BIOMASS,resourcePotentialnafo3146BIOMASS.csv,Spp,Ampharetidae F.
Species,resourcePotentialnafo3147BIOMASS,resourcePotentialnafo3147BIOMASS.csv,Spp,Fan Worm
Species,resourcePotentialnafo3148BIOMASS,resourcePotentialnafo3148BIOMASS.csv,Spp,Terebellid Worm
Species,resourcePotentialnafo3149BIOMASS,resourcePotentialnafo3149BIOMASS.csv,Spp,P. Granulata
Species,resourcePotentialnafo3150BIOMASS,resourcePotentialnafo3150BIOMASS.csv,Spp,Nereidae F.
Species,resourcePotentialnafo3151BIOMASS,resourcePotentialnafo3151BIOMASS.csv,Spp,T. Stroemi
Species,resourcePotentialnafo3152BIOMASS,resourcePotentialnafo3152BIOMASS.csv,Spp,Scalibregma Inflatum
Species,resourcePotentialnafo3153BIOMASS,resourcePotentialnafo3153BIOMASS.csv,Spp,Opheliidae F.
Species,resourcePotentialnafo3154BIOMASS,resourcePotentialnafo3154BIOMASS.csv,Spp,Samytha Sexcirrata
Species,resourcePotentialnafo3155BIOMASS,resourcePotentialnafo3155BIOMASS.csv,Spp,A. Gracilis
Species,resourcePotentialnafo3156BIOMASS,resourcePotentialnafo3156BIOMASS.csv,Spp,Ophelia Limancia
Species,resourcePotentialnafo3157BIOMASS,resourcePotentialnafo3157BIOMASS.csv,Spp,Ophelia Acuminuta
Species,resourcePotentialnafo3158BIOMASS,resourcePotentialnafo3158BIOMASS.csv,Spp,Apistobranchidae F.
Species,resourcePotentialnafo3159BIOMASS,resourcePotentialnafo3159BIOMASS.csv,Spp,Ophelia Sp.
Species,resourcePotentialnafo3160BIOMASS,resourcePotentialnafo3160BIOMASS.csv,Spp,Terebellidae F.
Species,resourcePotentialnafo3161BIOMASS,resourcePotentialnafo3161BIOMASS.csv,Spp,Lugworm
Species,resourcePotentialnafo3162BIOMASS,resourcePotentialnafo3162BIOMASS.csv,Spp,Aricidea Sp.
Species,resourcePotentialnafo3163BIOMASS,resourcePotentialnafo3163BIOMASS.csv,Spp,Leiochone Sp.
Species,resourcePotentialnafo3164BIOMASS,resourcePotentialnafo3164BIOMASS.csv,Spp,Spionida F.
Species,resourcePotentialnafo3165BIOMASS,resourcePotentialnafo3165BIOMASS.csv,Spp,S. Scutata
Species,resourcePotentialnafo3166BIOMASS,resourcePotentialnafo3166BIOMASS.csv,Spp,N. Conchylega
Species,resourcePotentialnafo3167BIOMASS,resourcePotentialnafo3167BIOMASS.csv,Spp,Orbiniid Worms
Species,resourcePotentialnafo3168BIOMASS,resourcePotentialnafo3168BIOMASS.csv,Spp,Chone Duneri
Species,resourcePotentialnafo3169BIOMASS,resourcePotentialnafo3169BIOMASS.csv,Spp,Paraonis Lyra
Species,resourcePotentialnafo3170BIOMASS,resourcePotentialnafo3170BIOMASS.csv,Spp,Flabelligerida F.
Species,resourcePotentialnafo3171BIOMASS,resourcePotentialnafo3171BIOMASS.csv,Spp,Flabelligerid Worm
Species,resourcePotentialnafo3172BIOMASS,resourcePotentialnafo3172BIOMASS.csv,Spp,Flabelligerid Worms
Species,resourcePotentialnafo3173BIOMASS,resourcePotentialnafo3173BIOMASS.csv,Spp,Labelligerid Worms
Species,resourcePotentialnafo3174BIOMASS,resourcePotentialnafo3174BIOMASS.csv,Spp,Flabelligerid Worm
Species,resourcePotentialnafo3175BIOMASS,resourcePotentialnafo3175BIOMASS.csv,Spp,Aquatic Earthworms
Species,resourcePotentialnafo3176BIOMASS,resourcePotentialnafo3176BIOMASS.csv,Spp,Ampharete Sp.
Species,resourcePotentialnafo3177BIOMASS,resourcePotentialnafo3177BIOMASS.csv,Spp,A. Finmarchica
Species,resourcePotentialnafo3179BIOMASS,resourcePotentialnafo3179BIOMASS.csv,Spp,Travisia Carnea
Species,resourcePotentialnafo3180BIOMASS,resourcePotentialnafo3180BIOMASS.csv,Spp,Thraciidae F.
Species,resourcePotentialnafo3181BIOMASS,resourcePotentialnafo3181BIOMASS.csv,Spp,A. Circinata
Species,resourcePotentialnafo3182BIOMASS,resourcePotentialnafo3182BIOMASS.csv,Spp,Nephtys Bucera
Species,resourcePotentialnafo3183BIOMASS,resourcePotentialnafo3183BIOMASS.csv,Spp,Nephtys Incisa
Species,resourcePotentialnafo3185BIOMASS,resourcePotentialnafo3185BIOMASS.csv,Spp,Leptonidae F.
Species,resourcePotentialnafo3187BIOMASS,resourcePotentialnafo3187BIOMASS.csv,Spp,Exogone Sp.
Species,resourcePotentialnafo3190BIOMASS,resourcePotentialnafo3190BIOMASS.csv,Spp,Lucinidae F.
Species,resourcePotentialnafo3191BIOMASS,resourcePotentialnafo3191BIOMASS.csv,Spp,Thelepus Cincinnatus
Species,resourcePotentialnafo3194BIOMASS,resourcePotentialnafo3194BIOMASS.csv,Spp,Oweniidae F.
Species,resourcePotentialnafo3195BIOMASS,resourcePotentialnafo3195BIOMASS.csv,Spp,Hesionidae F.
Species,resourcePotentialnafo3196BIOMASS,resourcePotentialnafo3196BIOMASS.csv,Spp,Owenia Fusiformis
Species,resourcePotentialnafo3200BIOMASS,resourcePotentialnafo3200BIOMASS.csv,Spp,Sea Mouse
Species,resourcePotentialnafo3210BIOMASS,resourcePotentialnafo3210BIOMASS.csv,Spp,Aphroditidae F.
Species,resourcePotentialnafo3211BIOMASS,resourcePotentialnafo3211BIOMASS.csv,Spp,Aphrodita Aculeata
Species,resourcePotentialnafo3212BIOMASS,resourcePotentialnafo3212BIOMASS.csv,Spp,Aphrodita Sp.
Species,resourcePotentialnafo3221BIOMASS,resourcePotentialnafo3221BIOMASS.csv,Spp,Chone Sp.
Species,resourcePotentialnafo3222BIOMASS,resourcePotentialnafo3222BIOMASS.csv,Spp,Euchone Sp.
Species,resourcePotentialnafo3230BIOMASS,resourcePotentialnafo3230BIOMASS.csv,Spp,Glyceridae F.
Species,resourcePotentialnafo3240BIOMASS,resourcePotentialnafo3240BIOMASS.csv,Spp,Caridea So.
Species,resourcePotentialnafo3270BIOMASS,resourcePotentialnafo3270BIOMASS.csv,Spp,Orbiniidae F.
Species,resourcePotentialnafo3280BIOMASS,resourcePotentialnafo3280BIOMASS.csv,Spp,Cirratulidae F.
Species,resourcePotentialnafo3300BIOMASS,resourcePotentialnafo3300BIOMASS.csv,Spp,G. (Sipuncula)
Species,resourcePotentialnafo3311BIOMASS,resourcePotentialnafo3311BIOMASS.csv,Spp,Echiurus Echiurus
Species,resourcePotentialnafo3312BIOMASS,resourcePotentialnafo3312BIOMASS.csv,Spp,Themiste Sp.
Species,resourcePotentialnafo3313BIOMASS,resourcePotentialnafo3313BIOMASS.csv,Spp,Gould'S Sipunculid
Species,resourcePotentialnafo3314BIOMASS,resourcePotentialnafo3314BIOMASS.csv,Spp,P. Strombi
Species,resourcePotentialnafo3320BIOMASS,resourcePotentialnafo3320BIOMASS.csv,Spp,Phascolosoma Sp.
Species,resourcePotentialnafo3330BIOMASS,resourcePotentialnafo3330BIOMASS.csv,Spp,Echiurida P.
Species,resourcePotentialnafo3340BIOMASS,resourcePotentialnafo3340BIOMASS.csv,Spp,Echiuridae F.
Species,resourcePotentialnafo3400BIOMASS,resourcePotentialnafo3400BIOMASS.csv,Spp,Acanthocephala P.
Species,resourcePotentialnafo3450BIOMASS,resourcePotentialnafo3450BIOMASS.csv,Spp,Priapulida C.
Species,resourcePotentialnafo3451BIOMASS,resourcePotentialnafo3451BIOMASS.csv,Spp,Priapulus
Species,resourcePotentialnafo3460BIOMASS,resourcePotentialnafo3460BIOMASS.csv,Spp,Onuphidae F.
Species,resourcePotentialnafo3500BIOMASS,resourcePotentialnafo3500BIOMASS.csv,Spp,Polynoidae F.
Species,resourcePotentialnafo3501BIOMASS,resourcePotentialnafo3501BIOMASS.csv,Spp,L. Squamatus
Species,resourcePotentialnafo3502BIOMASS,resourcePotentialnafo3502BIOMASS.csv,Spp,Gattyana Sp.
Species,resourcePotentialnafo3550BIOMASS,resourcePotentialnafo3550BIOMASS.csv,Spp,Blood Worms
Species,resourcePotentialnafo3551BIOMASS,resourcePotentialnafo3551BIOMASS.csv,Spp,Blood Worm
Species,resourcePotentialnafo3600BIOMASS,resourcePotentialnafo3600BIOMASS.csv,Spp,"Sea Snails,Dea Butterflies"
Species,resourcePotentialnafo3601BIOMASS,resourcePotentialnafo3601BIOMASS.csv,Spp,Pelagic Sea Snail
Species,resourcePotentialnafo3700BIOMASS,resourcePotentialnafo3700BIOMASS.csv,Spp,Sipunculus Sp.
Species,resourcePotentialnafo4000BIOMASS,resourcePotentialnafo4000BIOMASS.csv,Spp,Mollusca P.
Species,resourcePotentialnafo4005BIOMASS,resourcePotentialnafo4005BIOMASS.csv,Spp,Mollusca Larvae
Species,resourcePotentialnafo4110BIOMASS,resourcePotentialnafo4110BIOMASS.csv,Spp,Tusk Or Toothshells
Species,resourcePotentialnafo4200BIOMASS,resourcePotentialnafo4200BIOMASS.csv,Spp,Snails And Slugs
Species,resourcePotentialnafo4201BIOMASS,resourcePotentialnafo4201BIOMASS.csv,Spp,A. Haliaeeti
Species,resourcePotentialnafo4202BIOMASS,resourcePotentialnafo4202BIOMASS.csv,Spp,Keyhole Limpet
Species,resourcePotentialnafo4209BIOMASS,resourcePotentialnafo4209BIOMASS.csv,Spp,Buccinidae F.
Species,resourcePotentialnafo4210BIOMASS,resourcePotentialnafo4210BIOMASS.csv,Spp,Whelks
Species,resourcePotentialnafo4211BIOMASS,resourcePotentialnafo4211BIOMASS.csv,Spp,"Wave Whelk,Common Edible"
Species,resourcePotentialnafo4212BIOMASS,resourcePotentialnafo4212BIOMASS.csv,Spp,Silky Buccinum
Species,resourcePotentialnafo4216BIOMASS,resourcePotentialnafo4216BIOMASS.csv,Spp,Cancellate Lora
Species,resourcePotentialnafo4221BIOMASS,resourcePotentialnafo4221BIOMASS.csv,Spp,Moonshell
Species,resourcePotentialnafo4222BIOMASS,resourcePotentialnafo4222BIOMASS.csv,Spp,Little Moonshell
Species,resourcePotentialnafo4223BIOMASS,resourcePotentialnafo4223BIOMASS.csv,Spp,Margarites Cinera
Species,resourcePotentialnafo4224BIOMASS,resourcePotentialnafo4224BIOMASS.csv,Spp,M. Costalis
Species,resourcePotentialnafo4225BIOMASS,resourcePotentialnafo4225BIOMASS.csv,Spp,M. Groenlandica
Species,resourcePotentialnafo4227BIOMASS,resourcePotentialnafo4227BIOMASS.csv,Spp,New England Neptune
Species,resourcePotentialnafo4228BIOMASS,resourcePotentialnafo4228BIOMASS.csv,Spp,Spindle Shell
Species,resourcePotentialnafo4229BIOMASS,resourcePotentialnafo4229BIOMASS.csv,Spp,Turritellopsis Sp.
Species,resourcePotentialnafo4230BIOMASS,resourcePotentialnafo4230BIOMASS.csv,Spp,Duck Or Pelican Foot
Species,resourcePotentialnafo4231BIOMASS,resourcePotentialnafo4231BIOMASS.csv,Spp,Nucella Lapillus
Species,resourcePotentialnafo4232BIOMASS,resourcePotentialnafo4232BIOMASS.csv,Spp,Mud Snail
Species,resourcePotentialnafo4233BIOMASS,resourcePotentialnafo4233BIOMASS.csv,Spp,Dog Whelk
Species,resourcePotentialnafo4235BIOMASS,resourcePotentialnafo4235BIOMASS.csv,Spp,Dog Whelks
Species,resourcePotentialnafo4240BIOMASS,resourcePotentialnafo4240BIOMASS.csv,Spp,Epitonium
Species,resourcePotentialnafo4250BIOMASS,resourcePotentialnafo4250BIOMASS.csv,Spp,Periwinkles
Species,resourcePotentialnafo4251BIOMASS,resourcePotentialnafo4251BIOMASS.csv,Spp,Skenes
Species,resourcePotentialnafo4252BIOMASS,resourcePotentialnafo4252BIOMASS.csv,Spp,Velvet Shell
Species,resourcePotentialnafo4253BIOMASS,resourcePotentialnafo4253BIOMASS.csv,Spp,Keyhole Limpid
Species,resourcePotentialnafo4254BIOMASS,resourcePotentialnafo4254BIOMASS.csv,Spp,M. Helicina
Species,resourcePotentialnafo4255BIOMASS,resourcePotentialnafo4255BIOMASS.csv,Spp,Top Shells
Species,resourcePotentialnafo4256BIOMASS,resourcePotentialnafo4256BIOMASS.csv,Spp,Philine Sinuata
Species,resourcePotentialnafo4257BIOMASS,resourcePotentialnafo4257BIOMASS.csv,Spp,Cylichna Alba
Species,resourcePotentialnafo4258BIOMASS,resourcePotentialnafo4258BIOMASS.csv,Spp,Spotted Northern Moontail
Species,resourcePotentialnafo4259BIOMASS,resourcePotentialnafo4259BIOMASS.csv,Spp,C. Occidentale
Species,resourcePotentialnafo4260BIOMASS,resourcePotentialnafo4260BIOMASS.csv,Spp,A. Islandica
Species,resourcePotentialnafo4300BIOMASS,resourcePotentialnafo4300BIOMASS.csv,Spp,Bivalvia C.
Species,resourcePotentialnafo4301BIOMASS,resourcePotentialnafo4301BIOMASS.csv,Spp,Razor Shell Clam
Species,resourcePotentialnafo4302BIOMASS,resourcePotentialnafo4302BIOMASS.csv,Spp,Thyasira Sp.
Species,resourcePotentialnafo4303BIOMASS,resourcePotentialnafo4303BIOMASS.csv,Spp,Tellina Sp.
Species,resourcePotentialnafo4304BIOMASS,resourcePotentialnafo4304BIOMASS.csv,Spp,Ocean Quahaug
Species,resourcePotentialnafo4305BIOMASS,resourcePotentialnafo4305BIOMASS.csv,Spp,Pandora Gouldiana
Species,resourcePotentialnafo4306BIOMASS,resourcePotentialnafo4306BIOMASS.csv,Spp,Glacier Dipper Shell
Species,resourcePotentialnafo4307BIOMASS,resourcePotentialnafo4307BIOMASS.csv,Spp,Astarte Undata
Species,resourcePotentialnafo4308BIOMASS,resourcePotentialnafo4308BIOMASS.csv,Spp,Nucula Sp.
Species,resourcePotentialnafo4309BIOMASS,resourcePotentialnafo4309BIOMASS.csv,Spp,Mya Truncata
Species,resourcePotentialnafo4310BIOMASS,resourcePotentialnafo4310BIOMASS.csv,Spp,Clams (Ns)
Species,resourcePotentialnafo4311BIOMASS,resourcePotentialnafo4311BIOMASS.csv,Spp,Quahaug
Species,resourcePotentialnafo4312BIOMASS,resourcePotentialnafo4312BIOMASS.csv,Spp,Bank Clam
Species,resourcePotentialnafo4313BIOMASS,resourcePotentialnafo4313BIOMASS.csv,Spp,Macoma Sp.
Species,resourcePotentialnafo4314BIOMASS,resourcePotentialnafo4314BIOMASS.csv,Spp,Morrhua Venusna
Species,resourcePotentialnafo4315BIOMASS,resourcePotentialnafo4315BIOMASS.csv,Spp,Razor Clam
Species,resourcePotentialnafo4316BIOMASS,resourcePotentialnafo4316BIOMASS.csv,Spp,Astarte Sp.
Species,resourcePotentialnafo4317BIOMASS,resourcePotentialnafo4317BIOMASS.csv,Spp,"Bar,Surf Clam"
Species,resourcePotentialnafo4318BIOMASS,resourcePotentialnafo4318BIOMASS.csv,Spp,Soft Shell Clam
Species,resourcePotentialnafo4319BIOMASS,resourcePotentialnafo4319BIOMASS.csv,Spp,Soft Shell Or Long Neck Clam
Species,resourcePotentialnafo4320BIOMASS,resourcePotentialnafo4320BIOMASS.csv,Spp,Scallops
Species,resourcePotentialnafo4321BIOMASS,resourcePotentialnafo4321BIOMASS.csv,Spp,Sea Scallop
Species,resourcePotentialnafo4322BIOMASS,resourcePotentialnafo4322BIOMASS.csv,Spp,Iceland Scallop
Species,resourcePotentialnafo4323BIOMASS,resourcePotentialnafo4323BIOMASS.csv,Spp,Hard Clam
Species,resourcePotentialnafo4324BIOMASS,resourcePotentialnafo4324BIOMASS.csv,Spp,Bay Scallop
Species,resourcePotentialnafo4325BIOMASS,resourcePotentialnafo4325BIOMASS.csv,Spp,Calico Scallop
Species,resourcePotentialnafo4326BIOMASS,resourcePotentialnafo4326BIOMASS.csv,Spp,American Cupped Oyster
Species,resourcePotentialnafo4327BIOMASS,resourcePotentialnafo4327BIOMASS.csv,Spp,Cyrtodaria Sp.
Species,resourcePotentialnafo4328BIOMASS,resourcePotentialnafo4328BIOMASS.csv,Spp,Anomiidae F.
Species,resourcePotentialnafo4329BIOMASS,resourcePotentialnafo4329BIOMASS.csv,Spp,Veneridae F.
Species,resourcePotentialnafo4330BIOMASS,resourcePotentialnafo4330BIOMASS.csv,Spp,Mussels (Ns)
Species,resourcePotentialnafo4331BIOMASS,resourcePotentialnafo4331BIOMASS.csv,Spp,Common Mussels
Species,resourcePotentialnafo4332BIOMASS,resourcePotentialnafo4332BIOMASS.csv,Spp,Horse Mussels
Species,resourcePotentialnafo4333BIOMASS,resourcePotentialnafo4333BIOMASS.csv,Spp,Thyasiridae F.
Species,resourcePotentialnafo4334BIOMASS,resourcePotentialnafo4334BIOMASS.csv,Spp,Musculus Niger
Species,resourcePotentialnafo4335BIOMASS,resourcePotentialnafo4335BIOMASS.csv,Spp,Conchs
Species,resourcePotentialnafo4336BIOMASS,resourcePotentialnafo4336BIOMASS.csv,Spp,A. Glyptus
Species,resourcePotentialnafo4337BIOMASS,resourcePotentialnafo4337BIOMASS.csv,Spp,B. Pectunculoides
Species,resourcePotentialnafo4338BIOMASS,resourcePotentialnafo4338BIOMASS.csv,Spp,Astarte Castanea
Species,resourcePotentialnafo4339BIOMASS,resourcePotentialnafo4339BIOMASS.csv,Spp,Bathyarca Sp.
Species,resourcePotentialnafo4340BIOMASS,resourcePotentialnafo4340BIOMASS.csv,Spp,Cockles
Species,resourcePotentialnafo4341BIOMASS,resourcePotentialnafo4341BIOMASS.csv,Spp,Cardium Sp.
Species,resourcePotentialnafo4342BIOMASS,resourcePotentialnafo4342BIOMASS.csv,Spp,Iceland Cockle
Species,resourcePotentialnafo4343BIOMASS,resourcePotentialnafo4343BIOMASS.csv,Spp,Greenland Cockle
Species,resourcePotentialnafo4344BIOMASS,resourcePotentialnafo4344BIOMASS.csv,Spp,Heart Shell
Species,resourcePotentialnafo4345BIOMASS,resourcePotentialnafo4345BIOMASS.csv,Spp,Northern Dwarf Cockle
Species,resourcePotentialnafo4346BIOMASS,resourcePotentialnafo4346BIOMASS.csv,Spp,Solemya Borealis
Species,resourcePotentialnafo4347BIOMASS,resourcePotentialnafo4347BIOMASS.csv,Spp,Limatula Sp.
Species,resourcePotentialnafo4350BIOMASS,resourcePotentialnafo4350BIOMASS.csv,Spp,Nut Shells
Species,resourcePotentialnafo4351BIOMASS,resourcePotentialnafo4351BIOMASS.csv,Spp,Nuculana Sp.
Species,resourcePotentialnafo4352BIOMASS,resourcePotentialnafo4352BIOMASS.csv,Spp,Thin Nut Clam
Species,resourcePotentialnafo4353BIOMASS,resourcePotentialnafo4353BIOMASS.csv,Spp,Nuculana Buccata
Species,resourcePotentialnafo4354BIOMASS,resourcePotentialnafo4354BIOMASS.csv,Spp,Yoldia Sp.
Species,resourcePotentialnafo4355BIOMASS,resourcePotentialnafo4355BIOMASS.csv,Spp,Stimpson'S Surf Clam
Species,resourcePotentialnafo4356BIOMASS,resourcePotentialnafo4356BIOMASS.csv,Spp,Y. Sapotilla
Species,resourcePotentialnafo4360BIOMASS,resourcePotentialnafo4360BIOMASS.csv,Spp,Nuculanidae F.
Species,resourcePotentialnafo4361BIOMASS,resourcePotentialnafo4361BIOMASS.csv,Spp,Nucula  Tenuis
Species,resourcePotentialnafo4370BIOMASS,resourcePotentialnafo4370BIOMASS.csv,Spp,Tellinidae F.
Species,resourcePotentialnafo4380BIOMASS,resourcePotentialnafo4380BIOMASS.csv,Spp,Anomia Simplex
Species,resourcePotentialnafo4381BIOMASS,resourcePotentialnafo4381BIOMASS.csv,Spp,Anomia Sp.
Species,resourcePotentialnafo4400BIOMASS,resourcePotentialnafo4400BIOMASS.csv,Spp,Sea Slugs
Species,resourcePotentialnafo4410BIOMASS,resourcePotentialnafo4410BIOMASS.csv,Spp,Bushy Backslug
Species,resourcePotentialnafo4420BIOMASS,resourcePotentialnafo4420BIOMASS.csv,Spp,Plumed Seaslug
Species,resourcePotentialnafo4430BIOMASS,resourcePotentialnafo4430BIOMASS.csv,Spp,Canoe Shells
Species,resourcePotentialnafo4431BIOMASS,resourcePotentialnafo4431BIOMASS.csv,Spp,Giant Canoe Bubble
Species,resourcePotentialnafo4500BIOMASS,resourcePotentialnafo4500BIOMASS.csv,Spp,Cephalopoda C.
Species,resourcePotentialnafo4501BIOMASS,resourcePotentialnafo4501BIOMASS.csv,Spp,Teuthoidea O.
Species,resourcePotentialnafo4502BIOMASS,resourcePotentialnafo4502BIOMASS.csv,Spp,Myopsida S.O.
Species,resourcePotentialnafo4503BIOMASS,resourcePotentialnafo4503BIOMASS.csv,Spp,Oegopsida S.O.
Species,resourcePotentialnafo4504BIOMASS,resourcePotentialnafo4504BIOMASS.csv,Spp,Sepioidea O.
Species,resourcePotentialnafo4510BIOMASS,resourcePotentialnafo4510BIOMASS.csv,Spp,Ommastrephidae F.
Species,resourcePotentialnafo4511BIOMASS,resourcePotentialnafo4511BIOMASS.csv,Spp,Short-Fin Squid
Species,resourcePotentialnafo4512BIOMASS,resourcePotentialnafo4512BIOMASS.csv,Spp,Long-Finned Squid
Species,resourcePotentialnafo4513BIOMASS,resourcePotentialnafo4513BIOMASS.csv,Spp,Ommastrephes Sp.
Species,resourcePotentialnafo4514BIOMASS,resourcePotentialnafo4514BIOMASS.csv,Spp,Squid (Ns)
